teams,round,Player,disposals,odds,home,away
st-kilda v north-melbourne,R19,jack bytel,To Get 15 or More Disposals,1.48,STK,NTH
st-kilda v north-melbourne,R19,jimmy webster,To Get 15 or More Disposals,1.49,STK,NTH
st-kilda v north-melbourne,R19,mitchito owens,To Get 15 or More Disposals,1.49,STK,NTH
st-kilda v north-melbourne,R19,josh battle,To Get 15 or More Disposals,1.59,STK,NTH
st-kilda v north-melbourne,R19,mattaes phillipou,To Get 15 or More Disposals,1.95,STK,NTH
st-kilda v north-melbourne,R19,dougal howard,To Get 15 or More Disposals,2.07,STK,NTH
st-kilda v north-melbourne,R19,cooper sharman,To Get 15 or More Disposals,2.35,STK,NTH
st-kilda v north-melbourne,R19,jack higgins,To Get 15 or More Disposals,2.90,STK,NTH
st-kilda v north-melbourne,R19,dan butler,To Get 15 or More Disposals,3.00,STK,NTH
st-kilda v north-melbourne,R19,bailey scott,To Get 15 or More Disposals,SUS,STK,NTH
st-kilda v north-melbourne,R19,tarryn thomas,To Get 15 or More Disposals,1.09,STK,NTH
st-kilda v north-melbourne,R19,josh goater,To Get 15 or More Disposals,1.18,STK,NTH
st-kilda v north-melbourne,R19,liam shiels,To Get 15 or More Disposals,1.24,STK,NTH
st-kilda v north-melbourne,R19,will phillips,To Get 15 or More Disposals,1.24,STK,NTH
st-kilda v north-melbourne,R19,darcy tucker,To Get 15 or More Disposals,1.25,STK,NTH
st-kilda v north-melbourne,R19,aidan corr,To Get 15 or More Disposals,1.41,STK,NTH
st-kilda v north-melbourne,R19,curtis taylor,To Get 15 or More Disposals,1.45,STK,NTH
st-kilda v north-melbourne,R19,eddie ford,To Get 15 or More Disposals,1.52,STK,NTH
st-kilda v north-melbourne,R19,lachie young,To Get 15 or More Disposals,1.55,STK,NTH
st-kilda v north-melbourne,R19,tristan xerri,To Get 15 or More Disposals,1.56,STK,NTH
st-kilda v north-melbourne,R19,charlie lazzaro,To Get 15 or More Disposals,1.57,STK,NTH
st-kilda v north-melbourne,R19,jackson archer,To Get 15 or More Disposals,1.66,STK,NTH
st-kilda v north-melbourne,R19,ben mckay,To Get 15 or More Disposals,1.69,STK,NTH
st-kilda v north-melbourne,R19,todd goldstein,To Get 15 or More Disposals,1.94,STK,NTH
st-kilda v north-melbourne,R19,cooper harvey,To Get 15 or More Disposals,2.95,STK,NTH
st-kilda v north-melbourne,R19,brad crouch,To Get 20 or More Disposals,1.07,STK,NTH
st-kilda v north-melbourne,R19,jack steele,To Get 20 or More Disposals,1.16,STK,NTH
st-kilda v north-melbourne,R19,nasiah wanganeen-milera,To Get 20 or More Disposals,1.22,STK,NTH
st-kilda v north-melbourne,R19,brad hill,To Get 20 or More Disposals,1.54,STK,NTH
st-kilda v north-melbourne,R19,rowan marshall,To Get 20 or More Disposals,1.54,STK,NTH
st-kilda v north-melbourne,R19,mason wood,To Get 20 or More Disposals,1.64,STK,NTH
st-kilda v north-melbourne,R19,zak jones,To Get 20 or More Disposals,1.69,STK,NTH
st-kilda v north-melbourne,R19,marcus windhager,To Get 20 or More Disposals,1.70,STK,NTH
st-kilda v north-melbourne,R19,callum wilkie,To Get 20 or More Disposals,1.94,STK,NTH
st-kilda v north-melbourne,R19,jade gresham,To Get 20 or More Disposals,1.96,STK,NTH
st-kilda v north-melbourne,R19,josh battle,To Get 20 or More Disposals,3.15,STK,NTH
st-kilda v north-melbourne,R19,jack bytel,To Get 20 or More Disposals,3.25,STK,NTH
st-kilda v north-melbourne,R19,mitchito owens,To Get 20 or More Disposals,3.30,STK,NTH
st-kilda v north-melbourne,R19,jimmy webster,To Get 20 or More Disposals,4.10,STK,NTH
st-kilda v north-melbourne,R19,mattaes phillipou,To Get 20 or More Disposals,6.50,STK,NTH
st-kilda v north-melbourne,R19,dougal howard,To Get 20 or More Disposals,7.00,STK,NTH
st-kilda v north-melbourne,R19,cooper sharman,To Get 20 or More Disposals,8.50,STK,NTH
st-kilda v north-melbourne,R19,harry sheezel,To Get 20 or More Disposals,1.07,STK,NTH
st-kilda v north-melbourne,R19,luke davies-uniacke,To Get 20 or More Disposals,1.10,STK,NTH
st-kilda v north-melbourne,R19,bailey scott,To Get 20 or More Disposals,1.22,STK,NTH
st-kilda v north-melbourne,R19,luke mcdonald,To Get 20 or More Disposals,1.27,STK,NTH
st-kilda v north-melbourne,R19,tarryn thomas,To Get 20 or More Disposals,1.55,STK,NTH
st-kilda v north-melbourne,R19,josh goater,To Get 20 or More Disposals,1.96,STK,NTH
st-kilda v north-melbourne,R19,liam shiels,To Get 20 or More Disposals,1.96,STK,NTH
st-kilda v north-melbourne,R19,will phillips,To Get 20 or More Disposals,1.96,STK,NTH
st-kilda v north-melbourne,R19,aidan corr,To Get 20 or More Disposals,2.25,STK,NTH
st-kilda v north-melbourne,R19,darcy tucker,To Get 20 or More Disposals,2.25,STK,NTH
st-kilda v north-melbourne,R19,lachie young,To Get 20 or More Disposals,3.00,STK,NTH
st-kilda v north-melbourne,R19,charlie lazzaro,To Get 20 or More Disposals,3.05,STK,NTH
st-kilda v north-melbourne,R19,tristan xerri,To Get 20 or More Disposals,3.10,STK,NTH
st-kilda v north-melbourne,R19,eddie ford,To Get 20 or More Disposals,3.40,STK,NTH
st-kilda v north-melbourne,R19,curtis taylor,To Get 20 or More Disposals,3.50,STK,NTH
st-kilda v north-melbourne,R19,jackson archer,To Get 20 or More Disposals,4.25,STK,NTH
st-kilda v north-melbourne,R19,ben mckay,To Get 20 or More Disposals,4.30,STK,NTH
st-kilda v north-melbourne,R19,jack sinclair,To Get 25 or More Disposals,1.19,STK,NTH
st-kilda v north-melbourne,R19,brad crouch,To Get 25 or More Disposals,1.40,STK,NTH
st-kilda v north-melbourne,R19,jack steele,To Get 25 or More Disposals,1.73,STK,NTH
st-kilda v north-melbourne,R19,nasiah wanganeen-milera,To Get 25 or More Disposals,1.93,STK,NTH
st-kilda v north-melbourne,R19,brad hill,To Get 25 or More Disposals,3.10,STK,NTH
st-kilda v north-melbourne,R19,rowan marshall,To Get 25 or More Disposals,3.10,STK,NTH
st-kilda v north-melbourne,R19,marcus windhager,To Get 25 or More Disposals,3.75,STK,NTH
st-kilda v north-melbourne,R19,zak jones,To Get 25 or More Disposals,3.90,STK,NTH
st-kilda v north-melbourne,R19,jade gresham,To Get 25 or More Disposals,4.10,STK,NTH
st-kilda v north-melbourne,R19,mason wood,To Get 25 or More Disposals,4.30,STK,NTH
st-kilda v north-melbourne,R19,callum wilkie,To Get 25 or More Disposals,5.20,STK,NTH
st-kilda v north-melbourne,R19,josh battle,To Get 25 or More Disposals,8.50,STK,NTH
st-kilda v north-melbourne,R19,jack bytel,To Get 25 or More Disposals,11.00,STK,NTH
st-kilda v north-melbourne,R19,mitchito owens,To Get 25 or More Disposals,11.00,STK,NTH
st-kilda v north-melbourne,R19,harry sheezel,To Get 25 or More Disposals,1.30,STK,NTH
st-kilda v north-melbourne,R19,luke davies-uniacke,To Get 25 or More Disposals,1.56,STK,NTH
st-kilda v north-melbourne,R19,bailey scott,To Get 25 or More Disposals,1.77,STK,NTH
st-kilda v north-melbourne,R19,luke mcdonald,To Get 25 or More Disposals,2.25,STK,NTH
st-kilda v north-melbourne,R19,tarryn thomas,To Get 25 or More Disposals,3.15,STK,NTH
st-kilda v north-melbourne,R19,liam shiels,To Get 25 or More Disposals,4.00,STK,NTH
st-kilda v north-melbourne,R19,will phillips,To Get 25 or More Disposals,4.10,STK,NTH
st-kilda v north-melbourne,R19,aidan corr,To Get 25 or More Disposals,4.30,STK,NTH
st-kilda v north-melbourne,R19,josh goater,To Get 25 or More Disposals,4.80,STK,NTH
st-kilda v north-melbourne,R19,darcy tucker,To Get 25 or More Disposals,6.50,STK,NTH
st-kilda v north-melbourne,R19,charlie lazzaro,To Get 25 or More Disposals,8.25,STK,NTH
st-kilda v north-melbourne,R19,lachie young,To Get 25 or More Disposals,8.25,STK,NTH
st-kilda v north-melbourne,R19,tristan xerri,To Get 25 or More Disposals,8.75,STK,NTH
st-kilda v north-melbourne,R19,eddie ford,To Get 25 or More Disposals,12.00,STK,NTH
st-kilda v north-melbourne,R19,curtis taylor,To Get 25 or More Disposals,15.00,STK,NTH
st-kilda v north-melbourne,R19,ben mckay,To Get 25 or More Disposals,16.00,STK,NTH
st-kilda v north-melbourne,R19,jack sinclair,To Get 30 or More Disposals,1.66,STK,NTH
st-kilda v north-melbourne,R19,brad crouch,To Get 30 or More Disposals,2.35,STK,NTH
st-kilda v north-melbourne,R19,jack steele,To Get 30 or More Disposals,3.25,STK,NTH
st-kilda v north-melbourne,R19,nasiah wanganeen-milera,To Get 30 or More Disposals,4.10,STK,NTH
st-kilda v north-melbourne,R19,brad hill,To Get 30 or More Disposals,7.75,STK,NTH
st-kilda v north-melbourne,R19,rowan marshall,To Get 30 or More Disposals,7.75,STK,NTH
st-kilda v north-melbourne,R19,jade gresham,To Get 30 or More Disposals,9.50,STK,NTH
st-kilda v north-melbourne,R19,marcus windhager,To Get 30 or More Disposals,10.00,STK,NTH
st-kilda v north-melbourne,R19,zak jones,To Get 30 or More Disposals,11.50,STK,NTH
st-kilda v north-melbourne,R19,mason wood,To Get 30 or More Disposals,15.00,STK,NTH
st-kilda v north-melbourne,R19,callum wilkie,To Get 30 or More Disposals,17.00,STK,NTH
st-kilda v north-melbourne,R19,josh battle,To Get 30 or More Disposals,23.00,STK,NTH
st-kilda v north-melbourne,R19,harry sheezel,To Get 30 or More Disposals,1.85,STK,NTH
st-kilda v north-melbourne,R19,luke davies-uniacke,To Get 30 or More Disposals,2.90,STK,NTH
st-kilda v north-melbourne,R19,bailey scott,To Get 30 or More Disposals,3.00,STK,NTH
st-kilda v north-melbourne,R19,luke mcdonald,To Get 30 or More Disposals,5.40,STK,NTH
st-kilda v north-melbourne,R19,tarryn thomas,To Get 30 or More Disposals,7.75,STK,NTH
st-kilda v north-melbourne,R19,aidan corr,To Get 30 or More Disposals,9.25,STK,NTH
st-kilda v north-melbourne,R19,will phillips,To Get 30 or More Disposals,9.50,STK,NTH
st-kilda v north-melbourne,R19,liam shiels,To Get 30 or More Disposals,9.75,STK,NTH
st-kilda v north-melbourne,R19,josh goater,To Get 30 or More Disposals,13.00,STK,NTH
st-kilda v north-melbourne,R19,darcy tucker,To Get 30 or More Disposals,21.00,STK,NTH
st-kilda v north-melbourne,R19,lachie young,To Get 30 or More Disposals,21.00,STK,NTH
st-kilda v north-melbourne,R19,charlie lazzaro,To Get 30 or More Disposals,23.00,STK,NTH
